model,case,initial_yaw_rad,seconds,full_20s,mean_vx,xy_rmse,mean_wz,wz_rmse,yaw_change_deg,min_height,max_tilt_deg,contact_foot_speed_rms,foot_flight_fraction
yaw2_6100,stand,0.0,20.0,True,0.00014292933337856084,0.00245113973505795,0.005269505083560944,0.0054107969626784325,-1.262114584790102,0.7849643230438232,5.603780269622803,0.00609589321538806,0.0
yaw2_6100,slow,0.0,20.0,True,0.23106147348880768,0.10464869439601898,-0.029864192008972168,0.17644347250461578,-39.222624271081266,0.7583094239234924,6.168534755706787,0.2594098746776581,0.0
yaw2_6100,forward,0.0,20.0,True,0.4224468171596527,0.1275688260793686,0.02051936835050583,0.2928752601146698,5.817891955767038,0.7480752468109131,6.037508964538574,0.39203956723213196,0.0
yaw2_6100,medium,0.0,20.0,True,0.876862108707428,0.17923028767108917,0.012636932544410229,0.38533270359039307,-46.18918158296791,0.7252289652824402,10.31650447845459,0.625175416469574,0.0
yaw2_6100,fast,0.0,20.0,True,2.2339277267456055,0.3936634957790375,-0.08449529111385345,0.5992387533187866,-176.46293690575186,0.6795220375061035,29.747156143188477,0.8882281184196472,0.0
yaw2_6100,fastest,0.0,12.6,False,2.8191580772399902,0.517359733581543,-0.1794414520263672,1.1775603294372559,-100.74332316320711,0.6446475982666016,46.96284484863281,1.1454211473464966,0.018867924528301886
yaw2_6100,left,0.0,20.0,True,0.3990802764892578,0.14963145554065704,0.09810023009777069,0.2966908812522888,102.37562226162427,0.749877393245697,6.4480743408203125,0.35254624485969543,0.0
yaw2_6100,right,0.0,20.0,True,0.43993785977363586,0.11033407598733902,-0.049362316727638245,0.32664400339126587,-77.82230796910069,0.7459315657615662,5.63426399230957,0.40519529581069946,0.0
yaw2_6100,speed_changes,0.0,11.46,False,1.2001636028289795,0.4759818911552429,0.018824240192770958,0.6823872923851013,-24.07551011668263,0.6165713667869568,47.01046371459961,0.7866684198379517,0.010570824524312896
yaw2_6200,stand,0.0,20.0,True,0.0001277631236007437,0.0017181464936584234,0.00013042426144238561,0.0005063609569333494,-1.225755673569126,0.7840640544891357,5.753535270690918,0.0067438590340316296,0.0
yaw2_6200,slow,0.0,20.0,True,0.26588335633277893,0.09774281084537506,-0.005278288386762142,0.20994450151920319,-9.810142648281369,0.752170205116272,7.829373836517334,0.2706490159034729,0.0
yaw2_6200,forward,0.0,20.0,True,0.434616357088089,0.1226167306303978,0.01966298371553421,0.27618762850761414,9.263729222227642,0.7439111471176147,7.49977970123291,0.3586607277393341,0.0
yaw2_6200,medium,0.0,20.0,True,0.8578091263771057,0.18789978325366974,0.01217237301170826,0.3953460454940796,-47.3148445695102,0.7252243757247925,9.828112602233887,0.5793280601501465,0.0
yaw2_6200,fast,0.0,20.0,True,2.495918035507202,0.59131920337677,0.09336362034082413,0.7683024406433105,24.33495997494744,0.6790390610694885,26.362075805664062,1.2917940616607666,0.0022222222222222222
yaw2_6200,fastest,0.0,3.0,False,2.6813223361968994,0.47170254588127136,0.5591607093811035,1.9081207513809204,48.339212435566616,0.5103510618209839,47.6722412109375,1.1267082691192627,0.2
