model,case,initial_yaw_rad,seconds,full_20s,mean_vx,xy_rmse,mean_wz,wz_rmse,yaw_change_deg,min_height,max_tilt_deg,contact_foot_speed_rms,foot_flight_fraction
yaw2_6200,stand,-0.15,20.0,True,0.00012094726844225079,0.00173840147908777,-0.0008307999232783914,0.0010175253264606,-1.2253209106841139,0.7840436100959778,5.753024101257324,0.006654447875916958,0.0
yaw2_6200,slow,-0.15,20.0,True,0.26551660895347595,0.09786322712898254,-0.005040081683546305,0.20915423333644867,-8.652647906621691,0.7521597743034363,7.833835601806641,0.2734701931476593,0.0
yaw2_6200,forward,-0.15,20.0,True,0.434101939201355,0.12318579852581024,0.01968717761337757,0.27804407477378845,7.966023087297644,0.7438272833824158,7.58602237701416,0.3914310038089752,0.0
yaw2_6200,medium,-0.15,20.0,True,0.8606092929840088,0.18594826757907867,0.012834727764129639,0.39511093497276306,-47.58835129859636,0.7253190875053406,9.734719276428223,0.6139624118804932,0.0
yaw2_6200,fast,-0.15,20.0,True,2.5147037506103516,0.6094459295272827,0.09374383091926575,0.7856723666191101,26.407823008793887,0.6804895401000977,26.764392852783203,1.2804758548736572,0.0
yaw2_6200,fastest,-0.15,3.0,False,2.698457956314087,0.5306222438812256,0.6128076314926147,1.8809088468551636,54.83384943807282,0.49815887212753296,47.33930587768555,1.07860267162323,0.16
yaw2_6200,left,-0.15,20.0,True,0.41557061672210693,0.1431712806224823,0.10531468689441681,0.3055585026741028,107.47744708858146,0.7456673979759216,8.420491218566895,0.3322190046310425,0.0
yaw2_6200,right,-0.15,20.0,True,0.45659592747688293,0.10442953556776047,-0.05331433564424515,0.30668842792510986,-79.71390700313039,0.7421519160270691,6.490992069244385,0.4101915657520294,0.0
yaw2_6200,speed_changes,-0.15,10.540000000000001,False,1.0403462648391724,0.4857620596885681,0.11353147774934769,0.7592551112174988,37.053559047303565,0.4778631329536438,48.98140335083008,0.614426851272583,0.02107728337236534
yaw2_6200,stand,0.15,20.0,True,0.00026913287001661956,0.0016991897718980908,0.002380483318120241,0.002435268834233284,-1.1662279922871845,0.784061074256897,5.763099670410156,0.005401891656219959,0.0
yaw2_6200,slow,0.15,20.0,True,0.27627328038215637,0.09566528350114822,0.00779335480183363,0.22548998892307281,2.5188093290964346,0.7518749833106995,8.203150749206543,0.29792195558547974,0.0
yaw2_6200,forward,0.15,20.0,True,0.43644559383392334,0.12212193757295609,0.020837491378188133,0.2792142331600189,11.524861980922529,0.7436532974243164,7.62691593170166,0.3940260410308838,0.0
yaw2_6200,medium,0.15,20.0,True,0.8662586808204651,0.182265505194664,0.007137867622077465,0.39140936732292175,-48.69641903481778,0.7246280312538147,9.805939674377441,0.6292492151260376,0.0
yaw2_6200,fast,0.15,20.0,True,2.508894681930542,0.6081032752990723,0.08775073289871216,0.7847155332565308,19.291239567259538,0.6808066368103027,27.181079864501953,1.2072910070419312,0.0022222222222222222
yaw2_6200,fastest,0.15,3.0,False,2.701559066772461,0.5484418869018555,0.6220743060112,1.8823573589324951,55.805929473957114,0.4779370129108429,49.123477935791016,1.2214003801345825,0.18
yaw2_6200,left,0.15,20.0,True,0.4142461121082306,0.14399969577789307,0.09966389834880829,0.30312657356262207,103.72558046428279,0.7456105947494507,8.546562194824219,0.30828940868377686,0.0
yaw2_6200,right,0.15,20.0,True,0.45561903715133667,0.10506679117679596,-0.052241381257772446,0.3071410357952118,-78.47135489120815,0.7421336770057678,6.68955659866333,0.42063647508621216,0.0
yaw2_6200,speed_changes,0.15,10.540000000000001,False,1.042487382888794,0.4902315139770508,0.11367789655923843,0.7719711661338806,39.41953042862573,0.48224735260009766,48.695064544677734,0.5770015120506287,0.02107728337236534
